timestamp,date,hour,day_of_week,day_name,month,is_weekend,total_kwh,hvac_kwh,lighting_kwh,equipment_kwh,occupancy,temperature_c,humidity_pct
2024-05-29 08:00:00,2024-05-29,8,2,Wednesday,5,0,76.13,15.0,6.1,14.2,30,29.7,45.4
2024-05-29 09:00:00,2024-05-29,9,2,Wednesday,5,0,133.32,26.43,10.69,18.03,144,18.8,41.1
2024-05-29 10:00:00,2024-05-29,10,2,Wednesday,5,0,135.46,23.51,14.13,24.02,116,21.9,45.0
2024-05-29 11:00:00,2024-05-29,11,2,Wednesday,5,0,119.93,32.53,10.12,21.01,125,23.2,33.7
2024-05-29 12:00:00,2024-05-29,12,2,Wednesday,5,0,111.22,27.46,9.43,20.15,110,28.4,32.3
2024-05-29 13:00:00,2024-05-29,13,2,Wednesday,5,0,126.36,28.84,12.4,20.21,112,29.9,49.1
2024-05-29 14:00:00,2024-05-29,14,2,Wednesday,5,0,127.31,31.79,8.94,23.18,105,29.7,82.0
2024-05-29 15:00:00,2024-05-29,15,2,Wednesday,5,0,121.51,25.56,9.81,16.63,78,21.0,54.1
2024-05-29 16:00:00,2024-05-29,16,2,Wednesday,5,0,131.43,23.69,13.06,15.02,106,23.6,65.5
2024-05-29 17:00:00,2024-05-29,17,2,Wednesday,5,0,69.75,12.46,5.23,14.77,37,25.3,80.4
2024-05-29 18:00:00,2024-05-29,18,2,Wednesday,5,0,68.23,12.46,6.23,14.81,35,22.4,40.7
2024-05-29 19:00:00,2024-05-29,19,2,Wednesday,5,0,79.36,14.6,9.45,8.26,28,20.2,64.1
2024-05-29 20:00:00,2024-05-29,20,2,Wednesday,5,0,50.55,6.03,6.9,5.48,14,21.6,43.1
2024-05-29 21:00:00,2024-05-29,21,2,Wednesday,5,0,43.31,10.35,4.93,6.65,16,25.7,37.7
2024-05-29 22:00:00,2024-05-29,22,2,Wednesday,5,0,29.16,4.03,2.55,4.03,6,18.4,31.8
2024-05-29 23:00:00,2024-05-29,23,2,Wednesday,5,0,22.47,4.88,2.25,5.09,0,28.5,83.1
2024-05-30 00:00:00,2024-05-30,0,3,Thursday,5,0,33.6,9.75,4.18,5.9,2,24.1,69.1
2024-05-30 01:00:00,2024-05-30,1,3,Thursday,5,0,35.4,6.35,2.57,6.63,2,26.1,63.5
2024-05-30 02:00:00,2024-05-30,2,3,Thursday,5,0,35.22,8.67,3.51,4.93,1,21.6,57.5
2024-05-30 03:00:00,2024-05-30,3,3,Thursday,5,0,35.38,8.69,2.79,4.08,3,23.9,84.0
2024-05-30 04:00:00,2024-05-30,4,3,Thursday,5,0,32.56,6.93,2.64,4.38,7,25.9,63.4
2024-05-30 05:00:00,2024-05-30,5,3,Thursday,5,0,36.64,5.54,4.39,6.93,0,27.5,33.3
2024-05-30 06:00:00,2024-05-30,6,3,Thursday,5,0,74.72,19.3,6.05,10.18,21,18.4,83.2
2024-05-30 07:00:00,2024-05-30,7,3,Thursday,5,0,91.89,21.56,5.52,16.05,33,25.6,59.8
2024-05-30 08:00:00,2024-05-30,8,3,Thursday,5,0,95.92,20.55,8.12,15.88,38,24.0,66.5
2024-05-30 09:00:00,2024-05-30,9,3,Thursday,5,0,134.58,21.93,13.06,20.28,82,19.7,75.6
2024-05-30 10:00:00,2024-05-30,10,3,Thursday,5,0,132.27,22.37,13.52,20.86,144,22.5,82.6
2024-05-30 11:00:00,2024-05-30,11,3,Thursday,5,0,134.96,24.79,10.31,17.26,125,18.6,37.2
2024-05-30 12:00:00,2024-05-30,12,3,Thursday,5,0,109.59,18.81,10.34,14.74,105,26.2,54.0
2024-05-30 13:00:00,2024-05-30,13,3,Thursday,5,0,101.13,22.47,7.47,13.42,101,28.7,60.2
2024-05-30 14:00:00,2024-05-30,14,3,Thursday,5,0,140.84,31.79,13.24,21.16,99,26.9,46.9
2024-05-30 15:00:00,2024-05-30,15,3,Thursday,5,0,142.75,32.72,8.29,20.37,100,25.7,34.6
2024-05-30 16:00:00,2024-05-30,16,3,Thursday,5,0,133.78,22.38,9.05,16.42,127,26.1,45.7
2024-05-30 17:00:00,2024-05-30,17,3,Thursday,5,0,63.94,15.33,6.33,12.78,30,25.6,79.0
2024-05-30 18:00:00,2024-05-30,18,3,Thursday,5,0,83.0,13.0,9.19,13.88,47,26.9,55.6
2024-05-30 19:00:00,2024-05-30,19,3,Thursday,5,0,67.54,10.68,9.35,11.53,40,20.9,31.8
2024-05-30 20:00:00,2024-05-30,20,3,Thursday,5,0,49.93,8.31,5.01,8.91,8,19.6,77.7
2024-05-30 21:00:00,2024-05-30,21,3,Thursday,5,0,40.06,11.76,3.9,5.81,19,21.6,54.2
2024-05-30 22:00:00,2024-05-30,22,3,Thursday,5,0,29.44,6.22,2.87,5.59,7,23.4,47.2
2024-05-30 23:00:00,2024-05-30,23,3,Thursday,5,0,27.66,5.78,2.51,4.65,5,28.9,64.2
2024-05-31 00:00:00,2024-05-31,0,4,Friday,5,0,32.87,8.85,2.66,6.22,0,28.9,56.0
2024-05-31 01:00:00,2024-05-31,1,4,Friday,5,0,30.22,8.14,3.2,4.84,5,25.0,58.9
2024-05-31 02:00:00,2024-05-31,2,4,Friday,5,0,30.06,6.39,2.28,6.2,7,22.0,67.2
2024-05-31 03:00:00,2024-05-31,3,4,Friday,5,0,32.74,7.81,3.12,4.93,7,20.2,56.0
2024-05-31 04:00:00,2024-05-31,4,4,Friday,5,0,33.42,6.55,4.19,5.89,6,24.7,31.9
2024-05-31 05:00:00,2024-05-31,5,4,Friday,5,0,37.82,9.49,2.93,4.79,1,25.6,56.9
2024-05-31 06:00:00,2024-05-31,6,4,Friday,5,0,93.39,21.67,7.98,10.63,20,22.7,60.2
2024-05-31 07:00:00,2024-05-31,7,4,Friday,5,0,87.53,19.42,6.25,16.84,43,22.0,67.8
2024-05-31 08:00:00,2024-05-31,8,4,Friday,5,0,89.61,16.23,9.27,17.85,41,29.0,64.2
2024-05-31 09:00:00,2024-05-31,9,4,Friday,5,0,130.14,24.95,10.42,22.27,90,25.8,60.6
2024-05-31 10:00:00,2024-05-31,10,4,Friday,5,0,153.98,34.74,8.17,22.9,92,27.8,54.1
2024-05-31 11:00:00,2024-05-31,11,4,Friday,5,0,140.29,32.61,12.39,15.35,103,18.0,53.7
2024-05-31 12:00:00,2024-05-31,12,4,Friday,5,0,111.78,23.92,9.35,17.62,77,29.9,39.0
2024-05-31 13:00:00,2024-05-31,13,4,Friday,5,0,110.6,22.95,8.44,19.83,60,24.1,77.3
2024-05-31 14:00:00,2024-05-31,14,4,Friday,5,0,136.39,31.42,12.44,18.86,128,18.9,61.3
2024-05-31 15:00:00,2024-05-31,15,4,Friday,5,0,142.39,31.67,10.65,23.96,100,25.7,32.6
2024-05-31 16:00:00,2024-05-31,16,4,Friday,5,0,126.52,24.15,8.77,15.48,114,21.6,59.2
2024-05-31 17:00:00,2024-05-31,17,4,Friday,5,0,68.56,16.94,6.71,8.09,38,21.6,55.5
2024-05-31 18:00:00,2024-05-31,18,4,Friday,5,0,82.94,16.8,9.11,10.67,16,26.3,59.1
2024-05-31 19:00:00,2024-05-31,19,4,Friday,5,0,84.04,18.08,7.24,12.25,28,24.2,70.4
2024-05-31 20:00:00,2024-05-31,20,4,Friday,5,0,46.77,6.37,3.66,6.9,18,26.5,33.9
2024-05-31 21:00:00,2024-05-31,21,4,Friday,5,0,52.39,7.23,5.36,8.03,17,27.8,48.1
2024-05-31 22:00:00,2024-05-31,22,4,Friday,5,0,29.89,5.76,2.4,5.22,4,18.4,58.8
2024-05-31 23:00:00,2024-05-31,23,4,Friday,5,0,27.55,4.22,3.08,4.9,5,21.5,30.7
2024-06-01 00:00:00,2024-06-01,0,5,Saturday,6,1,30.32,7.63,3.57,4.13,2,30.7,65.0
2024-06-01 01:00:00,2024-06-01,1,5,Saturday,6,1,26.06,6.37,2.61,4.05,3,31.0,81.4
2024-06-01 02:00:00,2024-06-01,2,5,Saturday,6,1,36.28,10.4,2.18,4.31,2,40.1,75.1
2024-06-01 03:00:00,2024-06-01,3,5,Saturday,6,1,27.84,6.93,3.5,4.1,2,39.3,59.4
2024-06-01 04:00:00,2024-06-01,4,5,Saturday,6,1,31.2,8.26,2.47,5.82,4,40.6,30.9
2024-06-01 05:00:00,2024-06-01,5,5,Saturday,6,1,35.43,8.52,2.66,3.93,2,36.1,68.7
2024-06-01 06:00:00,2024-06-01,6,5,Saturday,6,1,43.86,8.93,3.73,7.59,2,40.5,51.1
2024-06-01 07:00:00,2024-06-01,7,5,Saturday,6,1,58.99,9.01,6.26,7.11,8,35.1,75.7
2024-06-01 08:00:00,2024-06-01,8,5,Saturday,6,1,53.04,8.81,5.43,7.64,8,33.0,80.8
2024-06-01 09:00:00,2024-06-01,9,5,Saturday,6,1,74.49,14.71,5.09,12.73,20,31.2,33.1
2024-06-01 10:00:00,2024-06-01,10,5,Saturday,6,1,61.4,14.04,4.52,9.87,28,37.6,69.3
2024-06-01 11:00:00,2024-06-01,11,5,Saturday,6,1,62.27,17.42,9.26,7.95,29,37.4,56.9
2024-06-01 12:00:00,2024-06-01,12,5,Saturday,6,1,85.0,20.76,6.55,11.56,26,38.3,57.8
2024-06-01 13:00:00,2024-06-01,13,5,Saturday,6,1,94.5,17.9,10.25,12.72,5,31.7,35.1
2024-06-01 14:00:00,2024-06-01,14,5,Saturday,6,1,69.17,18.23,4.93,12.6,10,40.8,33.1
2024-06-01 15:00:00,2024-06-01,15,5,Saturday,6,1,90.94,21.83,10.3,13.3,27,32.8,60.5
2024-06-01 16:00:00,2024-06-01,16,5,Saturday,6,1,68.41,13.58,4.54,14.59,10,40.4,32.2
2024-06-01 17:00:00,2024-06-01,17,5,Saturday,6,1,44.86,9.54,7.38,6.64,8,36.2,61.6
2024-06-01 18:00:00,2024-06-01,18,5,Saturday,6,1,53.37,14.82,4.44,5.83,9,39.1,60.3
2024-06-01 19:00:00,2024-06-01,19,5,Saturday,6,1,65.79,12.02,6.9,9.04,7,40.0,46.8
2024-06-01 20:00:00,2024-06-01,20,5,Saturday,6,1,53.02,14.9,7.17,9.04,2,30.7,37.9
2024-06-01 21:00:00,2024-06-01,21,5,Saturday,6,1,30.16,9.73,3.04,4.22,0,29.4,50.8
2024-06-01 22:00:00,2024-06-01,22,5,Saturday,6,1,29.23,10.09,3.57,4.13,1,29.7,58.1
2024-06-01 23:00:00,2024-06-01,23,5,Saturday,6,1,31.3,4.53,2.84,3.66,4,28.9,39.3
2024-06-02 00:00:00,2024-06-02,0,6,Sunday,6,1,33.2,9.05,2.6,6.11,2,31.2,33.6
2024-06-02 01:00:00,2024-06-02,1,6,Sunday,6,1,29.57,6.53,3.47,3.43,0,37.3,70.9
2024-06-02 02:00:00,2024-06-02,2,6,Sunday,6,1,34.74,8.98,2.53,4.75,1,39.2,34.5
2024-06-02 03:00:00,2024-06-02,3,6,Sunday,6,1,24.85,5.59,1.53,6.45,0,37.5,48.9
2024-06-02 04:00:00,2024-06-02,4,6,Sunday,6,1,33.09,7.59,2.41,7.35,3,38.3,34.5
2024-06-02 05:00:00,2024-06-02,5,6,Sunday,6,1,32.24,7.45,4.37,3.74,2,36.8,52.3
2024-06-02 06:00:00,2024-06-02,6,6,Sunday,6,1,54.47,8.46,4.41,9.24,7,39.2,56.1
2024-06-02 07:00:00,2024-06-02,7,6,Sunday,6,1,53.93,14.89,4.22,10.29,12,31.0,52.3
2024-06-02 08:00:00,2024-06-02,8,6,Sunday,6,1,54.7,12.91,6.45,10.11,6,38.1,72.3
2024-06-02 09:00:00,2024-06-02,9,6,Sunday,6,1,82.02,17.32,8.34,10.15,10,31.7,77.5
2024-06-02 10:00:00,2024-06-02,10,6,Sunday,6,1,72.34,13.36,7.63,11.44,11,37.6,68.1
2024-06-02 11:00:00,2024-06-02,11,6,Sunday,6,1,87.71,19.92,10.44,10.94,21,33.9,57.3
2024-06-02 12:00:00,2024-06-02,12,6,Sunday,6,1,86.23,22.13,6.21,13.96,5,36.0,69.0
2024-06-02 13:00:00,2024-06-02,13,6,Sunday,6,1,78.24,14.04,8.8,9.8,11,28.9,45.7
2024-06-02 14:00:00,2024-06-02,14,6,Sunday,6,1,92.97,17.51,9.95,14.55,11,39.2,34.1
2024-06-02 15:00:00,2024-06-02,15,6,Sunday,6,1,83.01,20.77,6.34,12.42,5,32.9,59.9
2024-06-02 16:00:00,2024-06-02,16,6,Sunday,6,1,65.45,18.42,6.26,11.19,11,28.9,50.8
2024-06-02 17:00:00,2024-06-02,17,6,Sunday,6,1,65.0,14.39,6.89,4.55,4,39.4,83.3
2024-06-02 18:00:00,2024-06-02,18,6,Sunday,6,1,59.2,13.87,6.79,4.62,5,30.7,59.9
2024-06-02 19:00:00,2024-06-02,19,6,Sunday,6,1,55.93,14.21,4.75,6.6,3,33.6,71.4
2024-06-02 20:00:00,2024-06-02,20,6,Sunday,6,1,47.36,12.44,5.3,6.4,5,36.5,62.5
2024-06-02 21:00:00,2024-06-02,21,6,Sunday,6,1,38.83,9.67,3.17,7.05,0,30.9,84.1
2024-06-02 22:00:00,2024-06-02,22,6,Sunday,6,1,36.06,9.4,2.37,4.52,4,31.9,80.4
2024-06-02 23:00:00,2024-06-02,23,6,Sunday,6,1,25.62,4.61,2.5,3.91,1,38.3,40.3
2024-06-03 00:00:00,2024-06-03,0,0,Monday,6,0,55.6,9.16,7.3,6.22,5,36.8,47.7
2024-06-03 01:00:00,2024-06-03,1,0,Monday,6,0,39.98,12.36,3.4,6.45,1,34.0,40.5
2024-06-03 02:00:00,2024-06-03,2,0,Monday,6,0,43.14,10.37,4.55,5.2,5,31.0,57.5
2024-06-03 03:00:00,2024-06-03,3,0,Monday,6,0,53.86,13.14,5.94,8.68,5,30.8,71.2
2024-06-03 04:00:00,2024-06-03,4,0,Monday,6,0,47.48,13.12,6.74,5.78,2,35.4,69.0
2024-06-03 05:00:00,2024-06-03,5,0,Monday,6,0,45.26,8.51,7.11,7.49,3,42.0,60.8
2024-06-03 06:00:00,2024-06-03,6,0,Monday,6,0,115.65,25.61,12.01,16.01,23,32.8,33.3
2024-06-03 07:00:00,2024-06-03,7,0,Monday,6,0,102.32,18.77,10.57,18.97,50,34.2,38.8
2024-06-03 08:00:00,2024-06-03,8,0,Monday,6,0,132.67,26.61,10.1,25.8,29,37.3,32.9
2024-06-03 09:00:00,2024-06-03,9,0,Monday,6,0,204.41,35.24,21.04,28.04,81,37.9,43.5
2024-06-03 10:00:00,2024-06-03,10,0,Monday,6,0,180.64,36.86,13.78,30.37,98,39.7,83.1
2024-06-03 11:00:00,2024-06-03,11,0,Monday,6,0,178.61,41.06,15.07,25.38,128,32.1,45.2
2024-06-03 12:00:00,2024-06-03,12,0,Monday,6,0,154.17,28.16,14.99,20.4,85,30.5,79.9
2024-06-03 13:00:00,2024-06-03,13,0,Monday,6,0,179.64,34.28,14.77,26.48,66,36.0,76.5
2024-06-03 14:00:00,2024-06-03,14,0,Monday,6,0,169.41,38.6,12.05,25.31,118,40.3,76.5
2024-06-03 15:00:00,2024-06-03,15,0,Monday,6,0,205.42,31.78,15.19,35.61,79,29.8,31.6
2024-06-03 16:00:00,2024-06-03,16,0,Monday,6,0,184.84,48.82,14.22,31.98,120,32.3,49.7
2024-06-03 17:00:00,2024-06-03,17,0,Monday,6,0,98.6,20.1,12.68,16.52,40,34.7,37.7
2024-06-03 18:00:00,2024-06-03,18,0,Monday,6,0,117.99,15.99,14.57,20.83,45,31.5,56.5
2024-06-03 19:00:00,2024-06-03,19,0,Monday,6,0,100.26,27.79,8.41,14.36,43,36.8,37.5
2024-06-03 20:00:00,2024-06-03,20,0,Monday,6,0,70.44,16.62,7.21,10.59,12,33.3,46.8
2024-06-03 21:00:00,2024-06-03,21,0,Monday,6,0,54.49,10.93,6.25,7.36,13,32.2,42.3
2024-06-03 22:00:00,2024-06-03,22,0,Monday,6,0,54.35,11.8,5.11,7.01,5,38.9,45.1
2024-06-03 23:00:00,2024-06-03,23,0,Monday,6,0,49.75,11.44,4.52,5.87,1,32.2,49.7
2024-06-04 00:00:00,2024-06-04,0,1,Tuesday,6,0,57.75,14.68,6.62,6.25,6,40.4,40.0
2024-06-04 01:00:00,2024-06-04,1,1,Tuesday,6,0,52.92,10.25,5.72,7.56,5,30.4,65.3
2024-06-04 02:00:00,2024-06-04,2,1,Tuesday,6,0,42.57,7.61,5.44,10.2,7,33.3,77.5
2024-06-04 03:00:00,2024-06-04,3,1,Tuesday,6,0,48.14,12.81,7.25,8.55,2,41.1,67.9
2024-06-04 04:00:00,2024-06-04,4,1,Tuesday,6,0,43.28,10.61,6.71,4.8,6,38.0,70.9
2024-06-04 05:00:00,2024-06-04,5,1,Tuesday,6,0,50.86,8.93,6.17,6.97,6,38.4,77.6
2024-06-04 06:00:00,2024-06-04,6,1,Tuesday,6,0,127.35,18.85,11.06,24.34,51,30.6,52.8
2024-06-04 07:00:00,2024-06-04,7,1,Tuesday,6,0,117.54,26.0,12.42,20.95,30,39.0,74.6
2024-06-04 08:00:00,2024-06-04,8,1,Tuesday,6,0,121.91,20.54,13.47,22.73,55,30.8,46.4
2024-06-04 09:00:00,2024-06-04,9,1,Tuesday,6,0,189.56,44.39,17.25,34.12,147,38.7,80.1
2024-06-04 10:00:00,2024-06-04,10,1,Tuesday,6,0,204.1,44.04,16.99,34.95,82,37.9,64.7
2024-06-04 11:00:00,2024-06-04,11,1,Tuesday,6,0,200.58,51.35,17.84,34.24,107,32.0,77.4
2024-06-04 12:00:00,2024-06-04,12,1,Tuesday,6,0,199.34,44.55,17.87,31.24,104,32.1,84.2
2024-06-04 13:00:00,2024-06-04,13,1,Tuesday,6,0,195.69,28.83,16.24,30.56,116,35.3,54.6
2024-06-04 14:00:00,2024-06-04,14,1,Tuesday,6,0,210.73,36.08,18.59,34.74,118,37.2,79.4
2024-06-04 15:00:00,2024-06-04,15,1,Tuesday,6,0,197.96,44.31,12.77,26.23,135,35.4,41.0
2024-06-04 16:00:00,2024-06-04,16,1,Tuesday,6,0,199.14,45.28,16.3,24.06,139,40.4,37.2
2024-06-04 17:00:00,2024-06-04,17,1,Tuesday,6,0,103.5,16.59,13.22,12.9,21,34.0,33.9
2024-06-04 18:00:00,2024-06-04,18,1,Tuesday,6,0,113.59,25.87,10.03,18.39,43,33.9,66.4
2024-06-04 19:00:00,2024-06-04,19,1,Tuesday,6,0,82.65,17.13,10.36,12.02,31,40.1,65.7
2024-06-04 20:00:00,2024-06-04,20,1,Tuesday,6,0,71.39,16.15,10.5,8.13,13,31.9,81.8
2024-06-04 21:00:00,2024-06-04,21,1,Tuesday,6,0,55.41,10.3,8.72,7.17,15,35.2,82.6
2024-06-04 22:00:00,2024-06-04,22,1,Tuesday,6,0,45.92,10.53,3.89,4.76,5,41.4,71.7
2024-06-04 23:00:00,2024-06-04,23,1,Tuesday,6,0,39.87,8.83,3.64,6.59,1,37.5,60.8
2024-06-05 00:00:00,2024-06-05,0,2,Wednesday,6,0,54.33,11.51,7.35,4.57,7,31.9,57.0
2024-06-05 01:00:00,2024-06-05,1,2,Wednesday,6,0,48.7,13.15,3.53,5.12,6,40.5,62.7
2024-06-05 02:00:00,2024-06-05,2,2,Wednesday,6,0,53.43,9.41,4.68,5.08,6,41.4,79.1
2024-06-05 03:00:00,2024-06-05,3,2,Wednesday,6,0,41.03,12.86,4.58,5.84,0,39.9,38.5
2024-06-05 04:00:00,2024-06-05,4,2,Wednesday,6,0,48.51,11.06,6.81,6.67,1,38.9,33.7
2024-06-05 05:00:00,2024-06-05,5,2,Wednesday,6,0,48.13,9.37,6.36,8.21,0,34.8,82.4
2024-06-05 06:00:00,2024-06-05,6,2,Wednesday,6,0,108.31,18.33,13.2,17.01,58,35.6,62.0
2024-06-05 07:00:00,2024-06-05,7,2,Wednesday,6,0,119.54,26.95,13.98,21.31,31,32.3,30.2
2024-06-05 08:00:00,2024-06-05,8,2,Wednesday,6,0,133.15,19.35,11.79,25.16,56,39.2,75.3
2024-06-05 09:00:00,2024-06-05,9,2,Wednesday,6,0,187.83,52.45,18.87,25.86,89,33.8,81.0
2024-06-05 10:00:00,2024-06-05,10,2,Wednesday,6,0,217.36,41.57,16.68,32.8,135,39.4,74.6
2024-06-05 11:00:00,2024-06-05,11,2,Wednesday,6,0,187.18,37.07,13.81,35.26,144,33.4,46.2
2024-06-05 12:00:00,2024-06-05,12,2,Wednesday,6,0,186.09,31.17,15.94,24.2,100,29.7,48.5
2024-06-05 13:00:00,2024-06-05,13,2,Wednesday,6,0,199.42,38.22,16.11,30.49,113,29.3,60.9
2024-06-05 14:00:00,2024-06-05,14,2,Wednesday,6,0,176.38,41.64,19.55,23.33,111,28.8,44.9
2024-06-05 15:00:00,2024-06-05,15,2,Wednesday,6,0,188.94,42.39,20.11,28.52,96,39.8,71.3
2024-06-05 16:00:00,2024-06-05,16,2,Wednesday,6,0,187.34,39.12,13.31,34.8,139,40.5,62.8
2024-06-05 17:00:00,2024-06-05,17,2,Wednesday,6,0,114.09,24.0,9.91,16.06,33,37.8,74.4
2024-06-05 18:00:00,2024-06-05,18,2,Wednesday,6,0,124.59,21.62,12.29,17.58,18,28.0,75.1
2024-06-05 19:00:00,2024-06-05,19,2,Wednesday,6,0,95.38,19.8,12.08,13.88,22,38.4,50.2
2024-06-05 20:00:00,2024-06-05,20,2,Wednesday,6,0,64.12,13.45,7.53,8.54,14,35.5,44.2
2024-06-05 21:00:00,2024-06-05,21,2,Wednesday,6,0,60.76,9.36,5.52,10.62,6,36.7,71.0
2024-06-05 22:00:00,2024-06-05,22,2,Wednesday,6,0,46.51,6.06,5.3,8.1,2,38.3,84.6
2024-06-05 23:00:00,2024-06-05,23,2,Wednesday,6,0,47.87,12.24,5.38,6.64,6,33.6,44.4
2024-06-06 00:00:00,2024-06-06,0,3,Thursday,6,0,52.82,11.79,3.79,7.41,7,28.5,31.9
2024-06-06 01:00:00,2024-06-06,1,3,Thursday,6,0,41.09,9.33,5.49,5.87,1,29.3,72.4
2024-06-06 02:00:00,2024-06-06,2,3,Thursday,6,0,56.79,13.26,3.73,10.34,3,28.8,51.3
2024-06-06 03:00:00,2024-06-06,3,3,Thursday,6,0,50.38,13.13,7.41,5.66,2,31.7,84.9
2024-06-06 04:00:00,2024-06-06,4,3,Thursday,6,0,58.05,9.84,5.38,10.06,5,40.5,52.0
2024-06-06 05:00:00,2024-06-06,5,3,Thursday,6,0,45.08,11.58,4.43,8.23,0,39.9,67.3
2024-06-06 06:00:00,2024-06-06,6,3,Thursday,6,0,111.39,21.21,8.16,24.38,25,33.1,50.7
2024-06-06 07:00:00,2024-06-06,7,3,Thursday,6,0,141.96,32.56,9.15,26.27,28,37.9,66.8
2024-06-06 08:00:00,2024-06-06,8,3,Thursday,6,0,136.01,21.39,8.66,23.73,31,41.7,72.4
2024-06-06 09:00:00,2024-06-06,9,3,Thursday,6,0,191.5,41.97,16.9,28.91,146,39.4,70.8
2024-06-06 10:00:00,2024-06-06,10,3,Thursday,6,0,207.12,44.51,15.93,29.07,101,35.4,41.7
2024-06-06 11:00:00,2024-06-06,11,3,Thursday,6,0,203.71,30.14,14.8,31.58,128,28.0,39.2
2024-06-06 12:00:00,2024-06-06,12,3,Thursday,6,0,164.2,28.11,12.1,26.72,69,30.0,36.4
2024-06-06 13:00:00,2024-06-06,13,3,Thursday,6,0,175.59,36.79,15.65,23.78,60,37.5,67.0
2024-06-06 14:00:00,2024-06-06,14,3,Thursday,6,0,178.98,48.35,15.88,22.63,93,34.7,65.4
2024-06-06 15:00:00,2024-06-06,15,3,Thursday,6,0,182.69,36.4,14.45,28.14,96,39.5,76.9
2024-06-06 16:00:00,2024-06-06,16,3,Thursday,6,0,169.78,32.61,13.66,29.95,139,36.6,69.9
2024-06-06 17:00:00,2024-06-06,17,3,Thursday,6,0,98.29,25.21,12.65,12.04,19,29.9,50.4
2024-06-06 18:00:00,2024-06-06,18,3,Thursday,6,0,108.15,23.9,11.78,19.74,29,30.0,48.9
2024-06-06 19:00:00,2024-06-06,19,3,Thursday,6,0,130.69,29.42,14.68,18.63,45,35.9,56.2
2024-06-06 20:00:00,2024-06-06,20,3,Thursday,6,0,70.4,17.63,5.4,10.62,10,29.0,82.5
2024-06-06 21:00:00,2024-06-06,21,3,Thursday,6,0,78.83,11.32,9.25,13.12,11,30.2,64.9
2024-06-06 22:00:00,2024-06-06,22,3,Thursday,6,0,41.37,6.43,4.61,6.6,0,37.6,51.3
2024-06-06 23:00:00,2024-06-06,23,3,Thursday,6,0,39.28,8.9,4.86,4.77,4,38.7,42.4
2024-06-07 00:00:00,2024-06-07,0,4,Friday,6,0,52.71,14.03,6.35,7.54,3,30.5,79.4
2024-06-07 01:00:00,2024-06-07,1,4,Friday,6,0,41.07,10.98,3.53,5.09,1,33.4,83.7
2024-06-07 02:00:00,2024-06-07,2,4,Friday,6,0,42.87,7.59,6.61,7.58,1,38.5,82.3
2024-06-07 03:00:00,2024-06-07,3,4,Friday,6,0,50.79,9.77,3.76,9.26,5,41.9,36.0
2024-06-07 04:00:00,2024-06-07,4,4,Friday,6,0,46.0,10.53,6.59,9.16,4,36.9,76.4
2024-06-07 05:00:00,2024-06-07,5,4,Friday,6,0,47.09,9.3,5.26,9.22,4,34.3,48.8
2024-06-07 06:00:00,2024-06-07,6,4,Friday,6,0,115.58,26.95,8.17,16.11,25,41.8,57.0
2024-06-07 07:00:00,2024-06-07,7,4,Friday,6,0,136.55,31.66,13.9,18.83,40,32.8,84.7
2024-06-07 08:00:00,2024-06-07,8,4,Friday,6,0,127.12,19.72,13.58,15.15,31,39.0,36.9
2024-06-07 09:00:00,2024-06-07,9,4,Friday,6,0,230.0,47.83,20.18,32.62,143,36.1,59.0
2024-06-07 10:00:00,2024-06-07,10,4,Friday,6,0,196.28,41.1,15.83,32.37,149,35.3,56.9
2024-06-07 11:00:00,2024-06-07,11,4,Friday,6,0,179.91,34.14,13.43,36.42,127,33.1,59.4
2024-06-07 12:00:00,2024-06-07,12,4,Friday,6,0,167.86,40.96,12.89,27.23,102,36.6,68.5
2024-06-07 13:00:00,2024-06-07,13,4,Friday,6,0,166.34,36.09,14.7,18.51,108,39.4,71.4
2024-06-07 14:00:00,2024-06-07,14,4,Friday,6,0,207.06,31.77,12.72,34.61,106,34.4,50.3
2024-06-07 15:00:00,2024-06-07,15,4,Friday,6,0,172.81,37.49,13.91,21.7,139,38.3,42.6
2024-06-07 16:00:00,2024-06-07,16,4,Friday,6,0,193.74,33.04,20.78,29.23,109,28.9,64.6
2024-06-07 17:00:00,2024-06-07,17,4,Friday,6,0,125.7,27.03,12.65,19.8,39,28.2,56.8
2024-06-07 18:00:00,2024-06-07,18,4,Friday,6,0,112.48,16.83,8.43,12.91,27,40.1,48.4
2024-06-07 19:00:00,2024-06-07,19,4,Friday,6,0,111.56,22.75,11.21,15.18,32,32.2,68.1
2024-06-07 20:00:00,2024-06-07,20,4,Friday,6,0,72.23,11.49,9.13,13.19,8,41.9,55.0
2024-06-07 21:00:00,2024-06-07,21,4,Friday,6,0,68.57,14.08,10.29,8.4,9,34.1,68.2
2024-06-07 22:00:00,2024-06-07,22,4,Friday,6,0,38.71,6.59,3.51,5.7,4,29.5,38.1
2024-06-07 23:00:00,2024-06-07,23,4,Friday,6,0,40.59,11.43,3.25,6.6,7,38.5,48.0
2024-06-08 00:00:00,2024-06-08,0,5,Saturday,6,1,39.2,7.87,4.23,4.86,3,35.3,41.1
2024-06-08 01:00:00,2024-06-08,1,5,Saturday,6,1,35.4,9.29,3.32,4.03,3,39.4,66.5
2024-06-08 02:00:00,2024-06-08,2,5,Saturday,6,1,36.56,10.33,4.17,6.02,3,32.4,45.4
2024-06-08 03:00:00,2024-06-08,3,5,Saturday,6,1,37.62,7.08,4.38,4.44,1,37.1,41.8
